receiver_light,receiver_acceleration,receiver_angular_velocity,receiver_temperature,receiver_humidity,rssi,sender_light,sender_acceleration,sender_angular_velocity,sender_temperature,sender_humidity,receiver_id,sender_id,within_3m
1596287,92,8836,3456,7160,-69,1624,109,6759,3422,7081,27776,9216,1
1596287,92,8836,3456,7160,-62,660160,103,5858,3547,6932,27776,8453,1
1024383,110,8997,3439,7139,-61,8731,108,6007,3425,7122,27776,9216,1
1024383,110,8997,3439,7139,-67,166256,94,16723,3526,6889,27776,8453,1
1432256,111,5480,3428,7137,-63,5123,98,5697,3425,7146,27776,9216,1
1432256,111,5480,3428,7137,-68,139872,90,11052,3503,6835,27776,8453,1
720896,106,7484,3405,7119,-64,7361,117,9081,3425,7161,27776,9216,1
720896,106,7484,3405,7119,-56,143904,103,8144,3479,6810,27776,8453,1
659072,100,4237,3396,7109,-57,29436,98,20018,3418,7151,27776,9216,1
659072,100,4237,3396,7109,-59,162064,110,6785,3455,6782,27776,8453,1
769024,124,10453,3381,7101,-51,10560,103,14392,3401,7113,27776,9216,1
769024,124,10453,3381,7101,-57,121504,97,7835,3433,6770,27776,8453,1
773120,93,5794,3364,7091,-51,637823,129,11589,3390,7053,27776,9216,1
773120,93,5794,3364,7091,-60,113056,96,7744,3414,6754,27776,8453,1
849472,107,6854,3352,7094,-43,682240,102,9707,3365,6993,27776,9216,1
849472,107,6854,3352,7094,-60,75848,112,10518,3395,6741,27776,8453,1
1044800,101,4102,3334,7097,-50,814336,83,7156,3349,6938,27776,9216,1
1044800,101,4102,3334,7097,-63,98816,101,7725,3369,6731,27776,8453,1
1168128,98,7875,3316,7103,-60,826368,131,12002,3354,6896,27776,9216,1
1168128,98,7875,3316,7103,-70,82128,92,7328,3345,6730,27776,8453,1
1299456,99,11280,3315,7115,-48,1244032,110,14436,3354,6856,27776,9216,1
1299456,99,11280,3315,7115,-68,90336,153,16451,3323,6730,27776,8453,1
1454208,119,5894,3310,7128,-54,269014,139,18235,3357,6825,27776,9216,1
1454208,119,5894,3310,7128,-72,108080,93,11317,3301,6736,27776,8453,1
1524736,118,7628,3299,7137,-54,75560,107,14880,3363,6790,27776,9216,1
1524736,118,7628,3299,7137,-69,124911,95,12476,3293,6750,27776,8453,1
1357696,96,3338,3297,7155,-45,1451648,93,10275,3357,6756,27776,9216,1
1552767,100,6421,3279,7164,-63,1506688,101,8787,3343,6719,27776,9216,1
1552767,100,6421,3279,7164,-76,190880,96,11126,3279,6777,27776,8453,1
1646592,113,6979,3284,7183,-51,2336256,105,10078,3342,6692,27776,9216,1
1646592,113,6979,3284,7183,-83,3472512,108,19375,3280,6806,27776,8453,1
1641472,82,8004,3289,7198,-53,5888511,98,7191,3377,6678,27776,9216,1
1641472,82,8004,3289,7198,-79,5882496,109,17623,3312,6837,27776,8453,1
1535232,111,10668,3293,7213,-56,5803008,114,9409,3411,6657,27776,9216,1
1535232,111,10668,3293,7213,-69,7209728,109,16728,3343,6873,27776,8453,1
2759296,116,6882,3296,7234,-52,4741376,112,6317,3420,6629,27776,9216,1
2759296,116,6882,3296,7234,-70,988300,70,20879,3334,6873,27776,8453,1
5016064,110,9743,3324,7252,-58,3121920,114,4245,3416,6596,27776,9216,1
5016064,110,9743,3324,7252,-71,2000,87,10403,3331,6878,27776,8453,1
4823040,103,4873,3342,7254,-60,2663040,101,15718,3421,6565,27776,9216,1
4823040,103,4873,3342,7254,-88,2215,91,14301,3334,6906,27776,8453,1
4163839,109,5798,3358,7258,-63,1387008,104,10197,3425,6537,27776,9216,1
4163839,109,5798,3358,7258,-57,1044,107,15504,3338,6923,27776,8453,1
3567616,108,12213,3368,7255,-56,684352,124,6420,3423,6503,27776,9216,1
3567616,108,12213,3368,7255,-63,762,94,9449,3342,6945,27776,8453,1
983872,104,10490,3364,7247,-53,728064,109,7456,3411,6473,27776,9216,1
983872,104,10490,3364,7247,-59,369,76,13054,3346,6969,27776,8453,1
1277056,102,9120,3377,7238,-69,1771,95,19863,3349,6998,27776,8453,1
1116800,99,14239,3395,7236,-48,1786239,115,7240,3427,6439,27776,9216,1
1116800,99,14239,3395,7236,-57,1191,111,10156,3350,7012,27776,8453,1
683008,122,16472,3402,7227,-52,1949568,104,8389,3436,6420,27776,9216,1
683008,122,16472,3402,7227,-66,922,133,6012,3353,7029,27776,8453,1
1175744,116,18200,3411,7220,-54,982912,116,9821,3445,6400,27776,9216,1
1175744,116,18200,3411,7220,-67,876,67,9801,3355,7042,27776,8453,1
968384,134,26968,3419,7213,-52,887231,103,10464,3448,6385,27776,9216,1
968384,134,26968,3419,7213,-64,508,99,10548,3358,7054,27776,8453,1
519679,150,26295,3422,7201,-73,916415,115,8560,3451,6370,27776,9216,1
519679,150,26295,3422,7201,-86,1397,84,16523,3362,7066,27776,8453,1
206938,102,15027,3425,7203,-73,1712768,106,12715,3467,6364,27776,9216,1
206938,102,15027,3425,7203,-73,1003,121,15846,3365,7073,27776,8453,1
46283,102,12604,3415,7218,-66,2002688,115,8477,3478,6352,27776,9216,1
46283,102,12604,3415,7218,-82,984,90,18272,3369,7081,27776,8453,1
98832,118,16177,3420,7267,-73,1839360,106,6733,3484,6340,27776,9216,1
2845,93,12014,3420,7338,-66,1292160,94,6382,3487,6325,27776,9216,1
2845,93,12014,3420,7338,-82,111,192,14854,3374,7098,27776,8453,1
660,102,7494,3426,7306,-64,914368,116,24965,3493,6313,27776,9216,1
660,102,7494,3426,7306,-85,747,170,13616,3375,7103,27776,8453,1
225,142,23302,3430,7252,-75,977536,93,13395,3497,6315,27776,9216,1
1338,118,10770,3427,7421,-76,3196415,117,10519,3512,6306,27776,9216,1
1338,118,10770,3427,7421,-91,369,92,5552,3380,7114,27776,8453,1
689,94,8295,3427,7537,-78,4299008,111,8089,3537,6303,27776,9216,1
689,94,8295,3427,7537,-77,293,115,11262,3381,7114,27776,8453,1
115,101,6780,3429,7623,-69,4141056,106,6225,3557,6300,27776,9216,1
200,121,7625,3429,7750,-63,1287552,96,8806,3548,6290,27776,9216,1
200,121,7625,3429,7750,-86,167,100,9075,3388,7119,27776,8453,1
218,108,6212,3431,7841,-77,1250944,108,6823,3545,6267,27776,9216,1
218,108,6212,3431,7841,-80,260,90,7215,3392,7124,27776,8453,1
232,94,8631,3432,7942,-64,1225344,114,10952,3544,6258,27776,9216,1
371,83,5159,3433,7993,-81,1090304,114,9824,3547,6246,27776,9216,1
371,83,5159,3433,7993,-84,621,99,8150,3398,7119,27776,8453,1
380,113,6753,3434,8087,-79,1048576,103,8560,3559,6238,27776,9216,1
380,113,6753,3434,8087,-83,557,106,5052,3400,7124,27776,8453,1
546,105,10704,3435,8163,-79,1204608,125,12137,3560,6223,27776,9216,1
665,121,11538,3436,8194,-66,1327872,106,4733,3577,6209,27776,9216,1
665,121,11538,3436,8194,-81,349,131,15274,3404,7114,27776,8453,1
747,111,8638,3437,8224,-69,1382784,106,6452,3583,6189,27776,9216,1
747,111,8638,3437,8224,-85,1291,133,14419,3405,7114,27776,8453,1
1020,97,10509,3440,8229,-76,1323520,115,5278,3592,6170,27776,9216,1
1020,97,10509,3440,8229,-75,440,76,17645,3406,7114,27776,8453,1
590,105,9567,3441,8271,-69,1374208,104,8976,3605,6152,27776,9216,1
590,105,9567,3441,8271,-79,809,150,22515,3405,7106,27776,8453,1
751,106,8701,3443,8309,-69,1301248,93,5312,3618,6131,27776,9216,1
751,106,8701,3443,8309,-85,712,203,30270,3408,7105,27776,8453,1
577,97,9428,3443,8339,-67,1250432,103,5463,3620,6104,27776,9216,1
577,97,9428,3443,8339,-79,1389,102,22296,3408,7098,27776,8453,1
489,104,8476,3445,8378,-66,913599,122,7586,3612,6084,27776,9216,1
489,104,8476,3445,8378,-82,513,117,12106,3409,7097,27776,8453,1
363,118,11917,3446,8432,-86,1387,94,9845,3409,7098,27776,8453,1
768,119,10486,3446,8469,-62,485055,86,9600,3605,6040,27776,9216,1
768,119,10486,3446,8469,-82,2025,90,18510,3410,7098,27776,8453,1
379,107,6327,3447,8503,-66,473728,117,9285,3599,6020,27776,9216,1
379,107,6327,3447,8503,-76,484,102,12555,3412,7098,27776,8453,1
320,104,13230,3449,8488,-60,400895,96,5017,3580,5998,27776,9216,1
436,99,7855,3448,8577,-50,415359,117,6711,3561,5976,27776,9216,1
436,99,7855,3448,8577,-73,1128,120,15271,3412,7098,27776,8453,1
595,91,7064,3449,8589,-61,437760,123,4961,3534,5961,27776,9216,1
595,91,7064,3449,8589,-65,1143,129,15371,3414,7098,27776,8453,1
1907,118,9327,3449,8616,-54,438528,99,6959,3535,5958,27776,9216,1
1907,118,9327,3449,8616,-48,658,115,12776,3414,7100,27776,8453,1
436,94,16461,3451,8572,-51,446719,97,6385,3540,5949,27776,9216,1
436,94,16461,3451,8572,-69,877,115,17381,3413,7098,27776,8453,1
755,118,7159,3451,8586,-42,498495,114,5078,3546,5950,27776,9216,1
755,118,7159,3451,8586,-69,868,123,14011,3414,7090,27776,8453,1
754,83,4905,3451,8616,-42,852800,85,5936,3545,5945,27776,9216,1
698,105,3728,3452,8629,-42,1255168,111,11340,3541,5940,27776,9216,1
698,105,3728,3452,8629,-82,1341,110,11838,3415,7078,27776,8453,1
656,101,6809,3453,8624,-51,1364480,110,12698,3552,5941,27776,9216,1
551,100,8823,3455,8619,-65,1244032,128,6544,3548,5938,27776,9216,1
689,103,1763,3456,8606,-63,1206784,104,16474,3549,5941,27776,9216,1
689,103,1763,3456,8606,-73,1228,111,14050,3420,7065,27776,8453,1
715,84,6081,3457,8599,-85,1395,126,15768,3423,7058,27776,8453,1
307,142,8982,3458,8579,-63,719807,100,10178,3546,5931,27776,9216,1
329,122,12730,3458,8562,-62,441280,110,6375,3538,5917,27776,9216,1
329,122,12730,3458,8562,-81,898,90,18620,3424,7048,27776,8453,1
272,110,8363,3457,8564,-65,644416,120,3338,3524,5908,27776,9216,1
328,92,9901,3458,8569,-66,666752,107,8360,3519,5901,27776,9216,1
328,92,9901,3458,8569,-77,802,144,18889,3425,7045,27776,8453,1
308,127,10569,3459,8571,-63,454720,119,9175,3516,5899,27776,9216,1
308,127,10569,3459,8571,-74,535,111,12467,3426,7039,27776,8453,1
259,90,6574,3460,8562,-68,324864,100,3640,3514,5899,27776,9216,1
259,90,6574,3460,8562,-77,688,96,8338,3428,7031,27776,8453,1
262,98,6282,3459,8567,-59,244800,102,4640,3510,5891,27776,9216,1
262,98,6282,3459,8567,-81,662,114,17884,3427,7029,27776,8453,1
250,107,6486,3461,8559,-63,196703,101,8164,3508,5886,27776,9216,1
250,107,6486,3461,8559,-57,679,100,13459,3429,7026,27776,8453,1
297,86,6827,3462,8535,-71,150848,96,4631,3504,5892,27776,9216,1
297,86,6827,3462,8535,-76,706,141,15422,3429,7019,27776,8453,1
340,116,7020,3463,8547,-57,137280,94,4528,3500,5895,27776,9216,1
340,116,7020,3463,8547,-84,586,149,14531,3431,7016,27776,8453,1
334,103,8623,3465,8501,-60,132032,107,6227,3499,5895,27776,9216,1
334,103,8623,3465,8501,-73,873,97,15525,3433,7007,27776,8453,1
405,101,9716,3463,8549,-62,135952,107,3269,3499,5906,27776,9216,1
405,101,9716,3463,8549,-61,1729,119,15710,3430,7002,27776,8453,1
403,92,9752,3464,8562,-59,160768,118,9488,3494,5911,27776,9216,1
403,92,9752,3464,8562,-76,2593,139,27749,3428,6997,27776,8453,1
417,116,8896,3463,8566,-60,794432,103,21401,3492,5920,27776,9216,1
417,116,8896,3463,8566,-69,12891,98,15044,3436,6978,27776,8453,1
434,118,11369,3464,8574,-63,549504,123,18912,3482,5933,27776,9216,1
434,118,11369,3464,8574,-76,39680,108,16573,3435,7009,27776,8453,1
424,97,7548,3465,8557,-78,725247,101,12198,3466,5949,27776,9216,1
424,97,7548,3465,8557,-73,7393,92,11158,3433,7024,27776,8453,1
405,114,10453,3465,8540,-79,11956,120,12110,3434,7037,27776,8453,1
387,84,7854,3467,8528,-85,115280,102,2232,3464,6052,27776,9216,1
387,84,7854,3467,8528,-69,17783,100,7739,3436,7055,27776,8453,1
438,120,10305,3466,8508,-82,141600,100,3995,3466,6099,27776,9216,1
438,120,10305,3466,8508,-69,110944,108,11284,3425,7088,27776,8453,1
435,129,6123,3466,8488,-82,92432,104,2667,3469,6192,27776,9216,1
435,129,6123,3466,8488,-76,200448,100,10181,3421,7085,27776,8453,1
450,87,8130,3468,8466,-85,231040,86,20457,3409,7083,27776,8453,1
528,112,9175,3467,8468,-76,328256,98,4255,3470,6305,27776,9216,1
473,119,4069,3468,8454,-75,83040,101,6928,3465,6339,27776,9216,1
473,119,4069,3468,8454,-72,526719,108,12747,3387,7040,27776,8453,1
411,99,5398,3470,8449,-73,31872,104,6663,3462,6376,27776,9216,1
411,99,5398,3470,8449,-74,373952,129,11236,3377,7024,27776,8453,1
398,100,1068,3469,8439,-84,34952,98,2421,3462,6406,27776,9216,1
398,100,1068,3469,8439,-79,3112832,110,9996,3380,7009,27776,8453,1
415,96,5956,3470,8432,-81,57560,100,5039,3465,6428,27776,9216,1
535,102,6217,3471,8417,-61,698928,108,9809,3361,6963,27776,8453,1
651,117,5757,3472,8404,-77,98528,98,2321,3457,6472,27776,9216,1
651,117,5757,3472,8404,-66,523520,108,8948,3354,6950,27776,8453,1
741,90,5248,3473,8403,-77,335840,97,3114,3452,6470,27776,9216,1
668,121,7447,3472,8398,-71,678720,106,3640,3451,6473,27776,9216,1
668,121,7447,3472,8398,-58,774368,100,6669,3379,6940,27776,8453,1
745,99,9033,3474,8392,-79,1750144,101,4102,3459,6487,27776,9216,1
745,99,9033,3474,8392,-65,209328,96,2935,3435,6962,27776,8453,1
696,89,6959,3474,8387,-65,165408,109,2392,3472,6973,27776,8453,1
769,84,8651,3474,8377,-66,203583,98,1867,3500,6974,27776,8453,1
873,103,6974,3475,8369,-81,977856,92,3920,3465,6541,27776,9216,1
873,103,6974,3475,8369,-60,266944,94,3176,3525,6980,27776,8453,1
1698,91,5866,3475,8367,-64,201760,105,1987,3554,6975,27776,8453,1
1386,103,7465,3476,8369,-84,945984,107,1818,3463,6607,27776,9216,1
1386,103,7465,3476,8369,-60,190559,94,3436,3579,6957,27776,8453,1
667,105,6128,3477,8353,-81,1263104,94,1801,3470,6654,27776,9216,1
667,105,6128,3477,8353,-57,203391,95,2660,3604,6929,27776,8453,1
637,92,6824,3477,8348,-53,316608,113,4978,3625,6907,27776,8453,1
563,88,5657,3478,8345,-71,1369600,101,1924,3480,6723,27776,9216,1
563,88,5657,3478,8345,-71,2469055,106,3795,3643,6881,27776,8453,1
808,106,8854,3478,8348,-81,1207936,103,3114,3484,6765,27776,9216,1
808,106,8854,3478,8348,-52,6829568,93,12795,3660,6864,27776,8453,1
925,99,6560,3478,8343,-68,4987903,101,11075,3650,6827,27776,8453,1
946,114,9801,3479,8335,-87,976448,99,2027,3489,6812,27776,9216,1
946,114,9801,3479,8335,-59,5181440,105,7279,3656,6792,27776,8453,1
1866,132,5062,3479,8343,-78,878848,98,1902,3493,6831,27776,9216,1
1866,132,5062,3479,8343,-56,7117823,102,8334,3671,6758,27776,8453,1
1864,104,5339,3480,8335,-57,7576576,112,6497,3688,6720,27776,8453,1
1863,97,8364,3481,8333,-76,710720,99,2027,3500,6866,27776,9216,1
1863,97,8364,3481,8333,-55,7485440,100,9000,3704,6698,27776,8453,1
2377,78,8939,3481,8343,-79,1053888,99,2299,3503,6893,27776,9216,1
2377,78,8939,3481,8343,-66,7853056,102,6351,3725,6688,27776,8453,1
1544,142,8642,3481,8335,-82,789056,104,3215,3506,6931,27776,9216,1
1544,142,8642,3481,8335,-57,7368703,124,6096,3746,6671,27776,8453,1
1847,141,7763,3482,8320,-76,540288,99,3193,3509,6950,27776,9216,1
1847,141,7763,3482,8320,-55,7611904,96,5249,3760,6659,27776,8453,1
1755,97,11158,3481,8310,-57,8386560,105,15744,3785,6636,27776,8453,1
2010,98,5068,3484,8301,-82,727424,94,2977,3517,6961,27776,9216,1
2010,98,5068,3484,8301,-65,1115264,108,14825,3766,6604,27776,8453,1
2278,128,13028,3483,8330,-76,666496,90,2468,3515,6960,27776,9216,1
2278,128,13028,3483,8330,-57,633152,98,17460,3756,6563,27776,8453,1
2108,74,9074,3486,8325,-84,177904,97,1671,3514,6946,27776,9216,1
2108,74,9074,3486,8325,-69,578560,102,9768,3745,6534,27776,8453,1
2562,95,8791,3486,8345,-79,297152,108,3695,3515,6938,27776,9216,1
2562,95,8791,3486,8345,-76,541376,98,6313,3740,6509,27776,8453,1
2374,106,11197,3487,8345,-79,79904,99,1464,3511,6923,27776,9216,1
2294,126,11149,3490,8350,-82,86608,107,2002,3506,6889,27776,9216,1
2294,126,11149,3490,8350,-70,538880,109,7137,3720,6496,27776,8453,1
2222,132,7120,3490,8360,-73,314192,98,3241,3497,6849,27776,9216,1
2222,132,7120,3490,8360,-70,539264,105,13463,3715,6513,27776,8453,1
2060,104,8715,3493,8360,-73,434944,100,2727,3496,6814,27776,9216,1
2060,104,8715,3493,8360,-72,417280,101,14898,3702,6508,27776,8453,1
2093,119,8862,3493,8369,-66,556416,108,7914,3683,6491,27776,8453,1
1863,111,7023,3495,8374,-73,273392,101,2902,3489,6758,27776,9216,1
1863,111,7023,3495,8374,-63,567008,118,17179,3670,6479,27776,8453,1
2067,110,9292,3496,8394,-68,286432,101,3552,3485,6732,27776,9216,1
2067,110,9292,3496,8394,-66,671040,116,14219,3660,6478,27776,8453,1
2257,96,4208,3498,8401,-70,278208,95,2873,3480,6700,27776,9216,1
2257,96,4208,3498,8401,-63,2032768,112,17215,3654,6475,27776,8453,1
1972,117,9707,3500,8407,-80,289792,95,2364,3480,6670,27776,9216,1
1972,117,9707,3500,8407,-69,7960576,100,11416,3670,6474,27776,8453,1
2331,99,7246,3502,8409,-76,6528512,99,15168,3687,6463,27776,8453,1
2312,84,7520,3504,8420,-73,8386560,107,7353,3713,6450,27776,8453,1
2302,101,6750,3506,8430,-83,492352,111,2432,3473,6592,27776,9216,1
2302,101,6750,3506,8430,-71,8386560,100,6146,3741,6423,27776,8453,1
2109,86,7063,3508,8437,-77,592640,90,2592,3472,6570,27776,9216,1
2226,91,7359,3511,8445,-77,684864,106,2382,3475,6556,27776,9216,1
2226,91,7359,3511,8445,-81,7526400,100,10129,3764,6364,27776,8453,1
2146,118,10210,3513,8450,-81,552384,99,2557,3473,6536,27776,9216,1
4804,129,6548,3514,8472,-80,591295,95,2314,3470,6522,27776,9216,1
4804,129,6548,3514,8472,-78,1656256,112,16328,3762,6290,27776,8453,1
4886,118,10788,3516,8484,-81,679616,102,2749,3474,6522,27776,9216,1
4886,118,10788,3516,8484,-76,586240,104,11761,3755,6257,27776,8453,1
5442,91,8211,3518,8504,-81,700992,94,1664,3475,6522,27776,9216,1
5442,91,8211,3518,8504,-84,731199,97,10119,3761,6237,27776,8453,1
5456,111,9244,3519,8509,-75,923711,106,12452,3760,6226,27776,8453,1
2021,103,9515,3522,8492,-81,745152,103,1444,3483,6532,27776,9216,1
2021,103,9515,3522,8492,-70,719168,102,8225,3758,6203,27776,8453,1
2501,111,7919,3523,8513,-75,682496,92,2722,3486,6530,27776,9216,1
2501,111,7919,3523,8513,-69,1314240,101,13324,3760,6181,27776,8453,1
2609,84,6508,3525,8506,-82,695616,97,2431,3491,6525,27776,9216,1
2609,84,6508,3525,8506,-81,1421184,115,12275,3750,6159,27776,8453,1
3865,94,8023,3527,8521,-72,570112,105,4127,3496,6525,27776,9216,1
3865,94,8023,3527,8521,-71,1190400,83,10125,3758,6143,27776,8453,1
2653,82,7739,3529,8523,-61,697280,118,20564,3744,6126,27776,8453,1
2063,128,9574,3531,8530,-68,416928,97,3296,3497,6525,27776,9216,1
2063,128,9574,3531,8530,-55,111520,100,13235,3746,6129,27776,8453,1
1656,115,7486,3534,8533,-71,713920,100,2179,3504,6520,27776,9216,1
1656,115,7486,3534,8533,-61,62476,105,14550,3755,6123,27776,8453,1
1597,96,6611,3536,8535,-69,529088,99,4864,3504,6515,27776,9216,1
1597,96,6611,3536,8535,-66,5411584,110,15784,3726,6112,27776,8453,1
1565,95,6124,3538,8528,-62,477376,109,2607,3501,6500,27776,9216,1
1565,95,6124,3538,8528,-60,3350016,109,11352,3727,6108,27776,8453,1
1629,138,7981,3541,8528,-75,451904,98,2114,3501,6480,27776,9216,1
1362,103,7512,3543,8528,-69,419008,94,2218,3503,6456,27776,9216,1
1362,103,7512,3543,8528,-58,257216,193,30520,3722,6093,27776,8453,1
1625,108,4720,3545,8540,-67,343040,105,2261,3507,6441,27776,9216,1
1625,108,4720,3545,8540,-62,9693,131,16849,3719,6112,27776,8453,1
1597,94,7513,3548,8549,-57,226272,88,1613,3507,6427,27776,9216,1
1597,94,7513,3548,8549,-57,2753,152,17227,3706,6138,27776,8453,1
1062,104,5537,3549,8547,-61,176864,105,3089,3506,6417,27776,9216,1
1062,104,5537,3549,8547,-69,4878,102,15034,3709,6190,27776,8453,1
1076,112,6715,3552,8552,-55,281728,106,3264,3507,6407,27776,9216,1
1076,112,6715,3552,8552,-70,1118,93,14115,3715,6234,27776,8453,1
1124,93,10446,3554,8557,-60,384896,94,3649,3510,6409,27776,9216,1
1124,93,10446,3554,8557,-69,906,132,16087,3719,6274,27776,8453,1
1233,113,9579,3555,8564,-59,462271,96,2993,3502,6397,27776,9216,1
1389,133,13659,3557,8587,-53,525375,106,2990,3508,6386,27776,9216,1
1389,133,13659,3557,8587,-72,2987,135,22309,3715,6338,27776,8453,1
1420,116,6182,3559,8599,-54,718208,101,3204,3514,6377,27776,9216,1
1420,116,6182,3559,8599,-81,125450,124,14750,3707,6360,27776,8453,1
1673,114,10823,3561,8604,-59,864448,97,4613,3518,6370,27776,9216,1
1673,114,10823,3561,8604,-79,10799,159,9765,3710,6399,27776,8453,1
2086,112,9381,3562,8616,-54,1056256,103,2008,3520,6370,27776,9216,1
2086,112,9381,3562,8616,-60,4396,120,18081,3700,6428,27776,8453,1
2204,113,7377,3563,8623,-62,880192,93,2542,3524,6361,27776,9216,1
2204,113,7377,3563,8623,-57,578,159,13712,3700,6459,27776,8453,1
2178,82,5626,3564,8625,-63,668096,111,2105,3523,6356,27776,9216,1
2178,82,5626,3564,8625,-55,4229,122,13835,3698,6490,27776,8453,1
2270,137,10813,3566,8621,-66,602304,87,3568,3523,6351,27776,9216,1
2270,137,10813,3566,8621,-62,2867,152,10310,3687,6518,27776,8453,1
1561,141,5708,3568,8616,-78,894783,108,3737,3522,6343,27776,9216,1
1561,141,5708,3568,8616,-56,1010,93,6956,3696,6560,27776,8453,1
1311,97,5248,3570,8606,-56,974719,90,2215,3524,6336,27776,9216,1
1311,97,5248,3570,8606,-59,750,101,4767,3699,6591,27776,8453,1
771,120,10306,3571,8601,-69,1023360,103,3618,3527,6331,27776,9216,1
771,120,10306,3571,8601,-56,952,90,3241,3698,6629,27776,8453,1
1583,111,10737,3572,8576,-54,717056,92,2550,3528,6331,27776,9216,1
1583,111,10737,3572,8576,-69,339,102,6564,3701,6663,27776,8453,1
1788,93,8588,3575,8559,-65,1015,87,15850,3700,6695,27776,8453,1
1826,99,13334,3577,8551,-42,642944,110,3572,3528,6333,27776,9216,1
1069,112,8230,3579,8527,-45,693440,93,2568,3525,6341,27776,9216,1
1069,112,8230,3579,8527,-87,318,91,8952,3696,6745,27776,8453,1
1701,106,12904,3581,8569,-43,543552,103,3991,3523,6341,27776,9216,1
1701,106,12904,3581,8569,-67,337,121,12041,3699,6772,27776,8453,1
1803,99,13750,3584,8625,-77,616000,89,2449,3526,6341,27776,9216,1
1803,99,13750,3584,8625,-61,1011,91,17024,3697,6797,27776,8453,1
1388,135,10675,3585,8618,-77,478976,101,3099,3530,6336,27776,9216,1
536,125,11686,3586,8581,-68,267936,98,2082,3526,6326,27776,9216,1
536,125,11686,3586,8581,-91,748,100,11972,3693,6820,27776,8453,1
428,92,18833,3588,8544,-51,223135,95,3702,3524,6322,27776,9216,1
428,92,18833,3588,8544,-94,119,154,14664,3684,6835,27776,8453,1
479,117,15411,3589,8532,-63,253792,105,2936,3522,6322,27776,9216,1
479,117,15411,3589,8532,-79,39,101,9026,3671,6847,27776,8453,1
526,127,13260,3591,8566,-63,262624,103,2364,3518,6324,27776,9216,1
432,109,10184,3592,8566,-80,302336,101,3377,3516,6331,27776,9216,1
453,80,14504,3595,8531,-63,248288,99,4097,3508,6327,27776,9216,1
859,113,19749,3595,8556,-56,236095,102,2063,3507,6318,27776,9216,1
